providers,urc_code,urc_cat,metric,new_rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
All,4,Small metro (4),road_km,7,6653,358,8,29312699,19.500316027088036,19.20079592229209,20.77124544454016,1.63,5.53,12.25,26.75,71.59699999999998,0,319.85
All,56,Rural (5-6),road_km,7,12166,1976,12,46093332,53.984482474905384,50.328795166745245,42.49937171939878,3.67,27.29,45.989999999999995,70.49,160.03524999999996,0.04,905.33
All,5,Micropolitan (5),road_km,7,6654,641,1,27214881,42.44168796031865,41.414511589817344,34.99903927154973,2.843,18.37,34.82,58.08,135.60599999999994,0.37,634.34
All,6,Non-core (6),road_km,7,5512,1335,11,18878451,67.94452826758771,63.205908959031014,46.405297625674464,14.59,40.61,57.72,82.78,177.73000000000002,0.04,905.33
All,99,All,road_km,8,73056,3142,20,321004407,18.805250150610657,17.419977081623706,27.923518875379017,1.15,4.08,7.91,21.55,94.72,0,905.33
All,1234,Urban (1-4),road_km,8,60890,1166,8,274911075,11.06675766236326,11.332295622714181,13.575875781154979,1.07,3.63,6.42,12.717500000000001,48.44974999999999,0,331.91
All,1,Large central metro (1),road_km,8,22671,68,0,98876565,5.5816523311719815,6.030233476253954,6.020835659083095,0.78,2.5,4.3,6.84,18.427500000000002,0.03,165.09
All,2,Large fringe metro (2),road_km,8,16595,368,0,79764236,11.959833684844833,12.076708963275221,12.026653902156529,1.63,4.62,7.83,14.63,45.3415,0.19,230.56
All,3,Medium metro (3),road_km,8,14971,372,0,66957575,14.041295838621334,14.245090902709663,14.507226129438276,1.44,4.71,8.95,18.21,52.427499999999995,0.1,215.1
All,4,Small metro (4),road_km,8,6653,358,8,29312699,20.848610985703537,20.54140050813506,22.569995544930077,1.8010000000000002,5.95,13.19,28.01,76.85999999999986,0,331.91
All,56,Rural (5-6),road_km,8,12166,1976,12,46093332,57.56902336679283,53.757314863052656,44.26975518586983,4.29,29.73,49.03,74.45,170.07574999999994,0.04,905.33
All,5,Micropolitan (5),road_km,8,6654,641,1,27214881,46.095122501127314,44.94266415311535,37.24692726660203,3.29,21.11,38.08,61.81,151.41899999999998,0.37,634.54
All,6,Non-core (6),road_km,8,5512,1335,11,18878451,71.44574804580985,66.49050415993531,47.96567124147093,16.78,42.88,60.72,86.89,190.14,0.04,905.33
All,99,All,road_km,9,73056,3142,38,321004407,19.66973595551782,18.23448388770934,28.82950118920693,1.22,4.31,8.34,22.86,98.10599999999977,0.03,905.38
All,1234,Urban (1-4),road_km,9,60890,1166,9,274911075,11.62673247811304,11.89494289557839,14.123492536337444,1.13,3.83,6.77,13.37,50.62,0.03,333.16
All,1,Large central metro (1),road_km,9,22671,68,0,98876565,5.840370958493229,6.308293938912624,6.149244165058851,0.83,2.64,4.53,7.2,19.14,0.03,165.09
All,2,Large fringe metro (2),road_km,9,16595,368,0,79764236,12.485004519433565,12.610474970261109,12.353093527467706,1.75,4.89,8.22,15.3,46.36299999999999,0.19,230.75
All,3,Medium metro (3),road_km,9,14971,372,1,66957575,14.845635270541083,15.038199243177491,15.406484575408973,1.53,4.96,9.395,19.2175,56.977499999999964,0.1,216.31
All,4,Small metro (4),road_km,9,6653,358,8,29312699,21.97324905944319,21.616365052157306,23.159769937350294,1.89,6.4,14.37,29.6,81.03999999999989,0.04,333.16
All,56,Rural (5-6),road_km,9,12166,1976,29,46093332,60.01463953200956,56.13367362413269,45.250277495122894,4.74,31.76,51.03,76.87,175.57600000000005,0.08,905.38
All,5,Micropolitan (5),road_km,9,6654,641,18,27214881,48.48993670886076,47.30664400782971,38.46595477171189,3.48875,23.04,39.665,64.58250000000001,157.84125,0.37,639.48
All,6,Non-core (6),road_km,9,5512,1335,11,18878451,73.91718960189057,68.85143542981221,48.78069058766304,18.35,45.13,62.75,89.04,194.675,0.08,905.38
All,99,All,road_km,10,73056,3142,44,321004407,20.51349846600559,19.041363175024347,29.822228682399086,1.29,4.53,8.75,24.19,101.68074999999939,0.03,905.38
All,1234,Urban (1-4),road_km,10,60890,1166,9,274911075,12.133244033442288,12.423893929966972,14.657907470071324,1.2,4.03,7.1,13.97,52.31,0.03,333.16
All,1,Large central metro (1),road_km,10,22671,68,0,98876565,6.074043932777557,6.557319900726729,6.275126947830729,0.88,2.77,4.74,7.49,19.7025,0.03,165.56
All,2,Large fringe metro (2),road_km,10,16595,368,0,79764236,12.98040373606508,13.120353260200474,12.654573372677724,1.85,5.17,8.63,15.915,47.462999999999994,0.19,231.89
All,3,Medium metro (3),road_km,10,14971,372,1,66957575,15.49135871743487,15.707000117014394,16.023908277935146,1.64,5.19,9.78,20.12,58.085499999999996,0.1,261.75
All,4,Small metro (4),road_km,10,6653,358,8,29312699,23.124746425884123,22.822261140261354,24.137490483143857,2.091,6.8,15.17,31.39,84.77699999999973,0.04,333.16
All,56,Rural (5-6),road_km,10,12166,1976,35,46093332,62.57089440276977,58.62259763410762,46.40401350030155,5.21,33.55,53.15,79.6,182.27500000000003,0.37,905.38
All,5,Micropolitan (5),road_km,10,6654,641,18,27214881,50.97842525617842,49.819856935222155,39.553576895032485,3.84,25.5,41.864999999999995,67.32749999999999,160.0125,0.37,639.86
All,6,Non-core (6),road_km,10,5512,1335,17,18878451,76.57046223839855,71.32143923681862,50.065169194896725,20.1705,46.465,65.13,91.995,202.68049999999994,1.89,905.38
All,99,All,road_km,11,73056,3142,44,321004407,21.45065057798718,19.963674261712292,30.875699308416078,1.36,4.74,9.14,25.59,105.82449999999982,0.03,905.51
All,1234,Urban (1-4),road_km,11,60890,1166,9,274911075,12.706821175736271,13.04778266563833,15.312133592656673,1.26,4.22,7.41,14.61,55.17,0.03,333.16
All,1,Large central metro (1),road_km,11,22671,68,0,98876565,6.2830466234396365,6.78582443989635,6.385120376113172,0.92,2.9,4.93,7.77,20.177500000000002,0.03,167.51
All,2,Large fringe metro (2),road_km,11,16595,368,0,79764236,13.452425429346189,13.60084630171848,13.008530409893412,1.95,5.41,9.02,16.455,49.1715,0.19,234.26
All,3,Medium metro (3),road_km,11,14971,372,1,66957575,16.26541950567802,16.656063118623994,16.831551333819267,1.74,5.42,10.24,21.1375,60.93549999999999,0.1,261.98
All,4,Small metro (4),road_km,11,6653,358,8,29312699,24.744123401053425,24.427650125003137,25.153966864881493,2.25,7.23,16.58,33.7,90.59399999999998,0.17,333.16
All,56,Rural (5-6),road_km,11,12166,1976,35,46093332,65.33269474899019,61.32986979972174,47.45243111177615,5.82,35.980000000000004,55.38,82.23,186.93499999999997,0.39,905.51
All,5,Micropolitan (5),road_km,11,6654,641,18,27214881,54.21984478601567,53.00529912700468,41.16050961714089,4.2,28.2375,44.69,70.28,165.46374999999998,0.39,640.26
All,6,Non-core (6),road_km,11,5512,1335,17,18878451,78.75305368516834,73.33890289515212,50.95268434325724,22.6475,47.894999999999996,66.98,94.33500000000001,208.11699999999965,1.89,905.51
All,99,All,road_km,12,73056,3142,44,321004407,22.353047581219524,20.81348946388797,31.94819966717978,1.43,4.95,9.59,26.83,110.24,0.03,905.51
All,1234,Urban (1-4),road_km,12,60890,1166,9,274911075,13.282492731722542,13.633240574402933,16.128471410657593,1.32,4.41,7.71,15.22,57.59,0.03,333.16
All,1,Large central metro (1),road_km,12,22671,68,0,98876565,6.493098231220502,7.015349454645801,6.522468794086984,0.9575,3.025,5.09,8.05,20.6975,0.03,168.27
All,2,Large fringe metro (2),road_km,12,16595,368,0,79764236,13.905474540524255,14.061920345353775,13.27976584844,2.07,5.635,9.42,17.09,50.56,0.19,234.26
All,3,Medium metro (3),road_km,12,14971,372,1,66957575,17.217851703406815,17.617788516683888,18.40344325017852,1.83,5.68,10.68,22.28,65.42325,0.1,275.89
All,4,Small metro (4),road_km,12,6653,358,8,29312699,26.02465312264861,25.692971079576257,26.06467456180608,2.4110000000000005,7.82,17.92,35,96.28199999999997,0.17,333.16
All,56,Rural (5-6),road_km,12,12166,1976,35,46093332,67.87480586926057,63.760891898973306,48.504115053936665,6.74,37.79,57.6,84.315,194.71249999999998,0.39,905.51
All,5,Micropolitan (5),road_km,12,6654,641,18,27214881,56.980373719107895,55.64943618702003,42.34061810630177,4.8774999999999995,30.6575,47.055,72.94749999999999,172.68249999999998,0.39,640.26
All,6,Non-core (6),road_km,12,5512,1335,17,18878451,81.0313939945405,75.46248516146053,52.08451528904182,24.4835,49.345,68.74,97.255,212.353,1.89,905.51
All,99,All,road_km,13,73056,3142,44,321004407,23.260984769626912,21.641340707232178,33.12068707408904,1.49,5.15,9.98,27.97,115.64724999999991,0.03,905.53
All,1234,Urban (1-4),road_km,13,60890,1166,9,274911075,13.85671654539183,14.19076630165552,17.011086636711912,1.38,4.59,8.03,15.79,59.36,0.03,375.99
All,1,Large central metro (1),road_km,13,22671,68,0,98876565,6.6977773366856335,7.235215944142073,6.652819106875913,0.99,3.14,5.27,8.3,21.0425,0.03,168.29
All,2,Large fringe metro (2),road_km,13,16595,368,0,79764236,14.350944260319373,14.507712790103072,13.538592512016399,2.17,5.855,9.83,17.73,51.653499999999966,0.19,234.26
All,3,Medium metro (3),road_km,13,14971,372,1,66957575,17.95049231796927,18.297531919129387,19.808292122261058,1.9422500000000003,5.9125,11.03,22.91,66.04424999999998,0.1,375.99
All,4,Small metro (4),road_km,13,6653,358,8,29312699,27.824328066215198,27.4147982911318,27.393633872116506,2.551,8.44,19.47,37.4,100.12899999999999,0.17,333.34
All,56,Rural (5-6),road_km,13,12166,1976,35,46093332,70.45752699694997,66.20564791912281,49.787698878554245,7.8925,39.305,59.5,87.725,201.85250000000002,0.39,905.53
All,5,Micropolitan (5),road_km,13,6654,641,18,27214881,59.773875828812535,58.31771467600616,44.05221664942366,5.4625,32.515,48.85,75.905,179.34750000000003,0.39,640.26
All,6,Non-core (6),road_km,13,5512,1335,17,18878451,83.35956687898089,77.58478746821565,53.14980654233516,25.4615,50.760000000000005,70.74,100.25,216.78399999999976,1.89,905.53
All,99,All,road_km,14,73056,3142,44,321004407,24.05763504629376,22.387368332356598,34.08071432461831,1.55,5.35,10.38,29.08,119.89,0.1,907.11
All,1234,Urban (1-4),road_km,14,60890,1166,9,274911075,14.371793663047585,14.707109849263135,17.73626541642886,1.43,4.77,8.33,16.44,61.56,0.1,375.99
All,1,Large central metro (1),road_km,14,22671,68,0,98876565,6.900505491597195,7.450793772821699,6.792746885593877,1.03,3.27,5.45,8.55,21.425,0.11,168.98
All,2,Large fringe metro (2),road_km,14,16595,368,0,79764236,14.814436275986743,14.990414109902588,13.833137131886152,2.27,6.08,10.18,18.38,52.96599999999999,0.19,234.26
All,3,Medium metro (3),road_km,14,14971,372,1,66957575,18.635835003340013,18.952297196247027,21.17458221753487,2.03,6.16,11.445,23.61,68.61424999999997,0.1,375.99
All,4,Small metro (4),road_km,14,6653,358,8,29312699,29.150306997742664,28.7213379077661,28.046397439381998,2.68,9.13,20.91,39.42,104.91999999999982,0.17,333.56
All,56,Rural (5-6),road_km,14,12166,1976,35,46093332,72.6672887643228,68.3254906670755,50.77688404756804,8.542499999999999,40.89,61.22,89.88499999999999,207.5475,0.39,907.11
All,5,Micropolitan (5),road_km,14,6654,641,18,27214881,62.02990355635925,60.534143485058166,45.314424804844016,5.5562499999999995,33.8575,50.81,77.60249999999999,185.6875,0.39,640.26
All,6,Non-core (6),road_km,14,5512,1335,17,18878451,85.51345586897179,79.56529507806921,53.95311207181565,26.3725,52.545,72.54,102.92,223.29749999999996,1.89,907.11
All,99,All,road_km,15,73056,3142,44,321004407,24.826052429737576,23.12363927572278,35.011837590207804,1.6,5.55,10.77,30.2525,123.14,0.1,907.21
All,1234,Urban (1-4),road_km,15,60890,1166,9,274911075,14.901148141456284,15.25221714294636,18.331454725182283,1.49,4.95,8.62,17.11,63.79,0.1,375.99
All,1,Large central metro (1),road_km,15,22671,68,0,98876565,7.093800008821843,7.6589803617267656,6.894940179950876,1.07,3.375,5.64,8.8,21.8925,0.11,169.17
All,2,Large fringe metro (2),road_km,15,16595,368,0,79764236,15.29945103946972,15.52290726936819,14.18193407082869,2.39,6.28,10.54,19.04,54.41299999999999,0.19,237.2
All,3,Medium metro (3),road_km,15,14971,372,1,66957575,19.237536406145626,19.538707666757645,21.947315195433475,2.15,6.38,11.86,24.3275,70.03325,0.1,375.99
All,4,Small metro (4),road_km,15,6653,358,8,29312699,30.773957863054928,30.343332434282274,28.752021944731563,2.8,9.87,22.26,41.85,106.50899999999982,0.17,333.56
All,56,Rural (5-6),road_km,15,12166,1976,35,46093332,74.63547440441843,70.20517353393593,52.11675778518813,9.325,41.955,62.97,91.99,211.73749999999998,0.41,907.21
All,5,Micropolitan (5),road_km,15,6654,641,18,27214881,64.06074442435202,62.47900874410012,47.279297754196804,6.2175,34.897499999999994,52.37,79.76500000000001,197.35625,0.41,654.37
All,6,Non-core (6),road_km,15,5512,1335,17,18878451,87.40597634212921,81.35094576768927,54.76448514126593,27.357499999999998,53.68,74.38,104.445,227.0789999999997,1.89,907.21
All,99,All,road_km,16,73056,3142,44,321004407,25.5972845559634,23.8484168043602,35.91789320297869,1.67,5.74,11.19,31.21,125.46174999999974,0.1,907.21
All,1234,Urban (1-4),road_km,16,60890,1166,9,274911075,15.359378131108228,15.713175519097895,18.730002731979194,1.54,5.11,8.89,17.8,65.36,0.1,375.99
All,1,Large central metro (1),road_km,16,22671,68,0,98876565,7.290722067839972,7.873325279655497,6.993291539642562,1.11,3.5,5.81,9.05,22.3325,0.11,170.53
All,2,Large fringe metro (2),road_km,16,16595,368,0,79764236,15.714456764085568,15.949534333783378,14.419707402549168,2.49,6.49,10.88,19.56,55.314499999999995,0.19,237.2
All,3,Medium metro (3),road_km,16,14971,372,1,66957575,19.7687374749499,20.04003445510086,22.334166597486178,2.25225,6.62,12.27,24.8875,74.22199999999997,0.1,375.99
All,4,Small metro (4),road_km,16,6653,358,8,29312699,32.06725808878856,31.637692764117862,29.309742606443802,2.9610000000000003,10.61,23.68,43.86,108.70999999999994,0.17,333.56
All,56,Rural (5-6),road_km,16,12166,1976,35,46093332,76.97754842964306,72.50793916386145,53.27478549839757,11.4025,43.46,64.98,94.53,219.7725,0.41,907.21
All,5,Micropolitan (5),road_km,16,6654,641,18,27214881,66.51844183242918,64.99915666413251,48.44491120060129,7.70625,36.665,54.385000000000005,82.32249999999999,202.58249999999998,0.41,670.81
All,6,Non-core (6),road_km,16,5512,1335,17,18878451,89.60841856232939,83.34011551154589,56.038785527132,28.4235,55.245000000000005,76.43,106.13,234.6909999999999,1.89,907.21
All,99,All,road_km,17,73056,3142,44,321004407,26.52232208404098,24.750473697852676,37.05934235403689,1.72,5.93,11.6,32.41,129.1772499999999,0.1,907.21
All,1234,Urban (1-4),road_km,17,60890,1166,9,274911075,16.045709334603572,16.42555737313604,19.825903878986132,1.59,5.28,9.21,18.46,69.33,0.1,376.18
All,1,Large central metro (1),road_km,17,22671,68,0,98876565,7.495333245114905,8.093863055517756,7.165021820699798,1.12,3.62,5.99,9.33,22.735,0.11,182.81
All,2,Large fringe metro (2),road_km,17,16595,368,0,79764236,16.182187405845134,16.415998983554484,14.771905514022093,2.59,6.71,11.23,20.27,56.6715,0.19,237.2
All,3,Medium metro (3),road_km,17,14971,372,1,66957575,20.766938543754176,21.169837262027485,24.17274267176427,2.32,6.89,12.66,25.54,83.03524999999996,0.1,376.18
All,4,Small metro (4),road_km,17,6653,358,8,29312699,34.240430398796086,33.72536527962188,30.565452955161046,3.21,11.31,25.58,47.48,118.91399999999987,0.17,333.56
All,56,Rural (5-6),road_km,17,12166,1976,35,46093332,79.10056466902977,74.54450411922144,54.57244262235435,13.36,44.84,66.87,97.04,226.68499999999997,0.41,907.21
All,5,Micropolitan (5),road_km,17,6654,641,18,27214881,68.73837552742616,67.18961908743171,49.70808408836508,8.82875,37.6875,55.79,85.47,206.82500000000002,0.41,670.81
All,6,Non-core (6),road_km,17,5512,1335,17,18878451,91.61439308462238,85.15466784205756,57.488961107402154,29.640499999999996,56.57,77.78,108.5,241.11799999999994,2.23,907.21
All,99,All,road_km,18,73056,3142,44,321004407,27.39444625541007,25.575702635351718,38.176399404036545,1.77,6.12,11.99,33.652499999999996,133.87899999999962,0.1,907.21
All,1234,Urban (1-4),road_km,18,60890,1166,9,274911075,16.647659204020957,17.023447946008776,20.886584793631137,1.64,5.46,9.51,19.07,71.82,0.1,432.59
All,1,Large central metro (1),road_km,18,22671,68,0,98876565,7.7004975519386,8.314232797225511,7.326324662829192,1.15,3.72,6.15,9.59,23.525,0.11,186.55
All,2,Large fringe metro (2),road_km,18,16595,368,0,79764236,16.66857788490509,16.900283809149755,15.135016980642737,2.66,6.95,11.59,20.955,58.39049999999998,0.19,237.2
All,3,Medium metro (3),road_km,18,14971,372,1,66957575,21.417490313961256,21.831443451917128,25.698947831796016,2.39,7.102499999999999,13.06,26.03,85.87549999999999,0.1,432.59
All,4,Small metro (4),road_km,18,6653,358,8,29312699,36.375211437170805,35.760852332825905,32.25728431338452,3.3320000000000007,12.06,27.93,49.64,130.683,0.17,334.7
All,56,Rural (5-6),road_km,18,12166,1976,35,46093332,81.32859368559888,76.72951770831357,55.62429517413959,15.0975,46.19,68.36,99.83,232.6275,0.59,907.21
All,5,Micropolitan (5),road_km,18,6654,641,18,27214881,70.91013110307414,69.38471795240959,50.611202366686065,9.423749999999998,39.0625,57.269999999999996,88.4875,212.63,0.59,670.81
All,6,Non-core (6),road_km,18,5512,1335,17,18878451,93.91038034576889,87.32513240313973,58.72274932229942,30.466,57.905,79.83,111.47,245.84599999999998,2.23,907.21
